5355933	Hayward	Hayward	Gejvard,HWD,Hayward,Hayward Station,Hayward's,Haywards,Haywards Station,Haywood,Heivordas,Khejurd,Khejvard,hai wo de,hayward,heiwado,heiwodeu,hevarda,hywrd  kalyfrnya,Гейвард,Хейвард,Хейуърд,Хејвард,هايوارد,هیورد، کالیفرنیا,ہےوارڈ,हेवार्ड,ヘイワード,海沃德,헤이워드	37.66882	-122.0808	P	PPL	US		CA	001			158289	34	32	America/Los_Angeles	2017-03-09
5355946	Hayward Park	Hayward Park		37.55438	-122.3133	P	PPLX	US		CA	081			0	5	5	America/Los_Angeles	2018-04-18
5356319	Henderson	Henderson		37.47938	-122.16552	P	PPLX	US		CA	081			0	4	1	America/Los_Angeles	2018-04-18
5356916	Highland Park	Highland Park		37.79771	-122.22747	P	PPLX	US		CA	001			0	59	58	America/Los_Angeles	2007-02-14
5356950	Highlands	Highlands		37.51994	-122.34386	P	PPL	US		CA	081			0	150	141	America/Los_Angeles	2010-02-20
5357087	Hillsborough Park	Hillsborough Park		37.55494	-122.35886	P	PPL	US		CA	081			0	111	109	America/Los_Angeles	2006-01-15
5357090	Hillsdale	Hillsdale		37.53633	-122.30552	P	PPLX	US		CA	081			0	15	15	America/Los_Angeles	2018-04-18
5357155	Hillsborough	Hillsborough		37.5741	-122.37942	P	PPL	US		CA	081			11451	98	93	America/Los_Angeles	2017-03-09
5359484	Ingleside	Ingleside		37.72299	-122.45303	P	PPLX	US		CA	075			0	92	91	America/Los_Angeles	2006-07-12
5359808	Irvington District	Irvington District	Irving,Irvington,Irvington District,The Corners,Washington Corner,Washington Corners	37.52272	-121.97163	P	PPLX	US		CA	001			0	11	10	America/Los_Angeles	2018-04-18
5360457	Jarvis Landing	Jarvis Landing	Jarvis Landing,Mayhews Landing	37.52938	-122.06357	P	PPLX	US		CA	001			0	3	-1	America/Los_Angeles	2018-04-18
5361231	Jordan Park	Jordan Park		37.78465	-122.45664	P	PPLX	US		CA	075			0	66	67	America/Los_Angeles	2007-02-14
5363137	Kilkare Woods	Kilkare Woods		37.62827	-121.91218	P	PPL	US		CA	001			0	252	271	America/Los_Angeles	2006-01-15
5363694	Komandorski Village	Komandorski Village		37.71604	-121.90885	P	PPL	US		CA	001			0	113	112	America/Los_Angeles	2006-01-15
5363933	La Honda	La Honda	La Honda,Lahonda	37.31911	-122.27414	P	PPL	US		CA	081			928	119	134	America/Los_Angeles	2011-05-14
5364192	Ladera	Ladera		37.39994	-122.1983	P	PPL	US		CA	081			1426	94	92	America/Los_Angeles	2011-05-14
5364304	Laguna Heights	Laguna Heights		37.78354	-122.42719	P	PPLX	US		CA	075			0	52	55	America/Los_Angeles	2007-02-14
5365475	Laurel	Laurel		37.53188	-122.30775	P	PPLX	US		CA	081			0	22	21	America/Los_Angeles	2018-04-18
5366539	Linda Mar	Linda Mar		37.59549	-122.49414	P	PPLX	US		CA	081			0	35	38	America/Los_Angeles	2018-04-18
5366589	Lindenwood	Lindenwood		37.46883	-122.18163	P	PPLX	US		CA	081			0	14	20	America/Los_Angeles	2007-02-14
5366979	Little Italy	Little Italy	L'Italia Piccola,Little Italy,Quartiere Italiano	37.80076	-122.4108	P	PPLX	US		CA	075			0	22	23	America/Los_Angeles	2007-02-14
5367095	Little Osaka	Little Osaka		37.78576	-122.42997	P	PPLX	US		CA	075			0	46	50	America/Los_Angeles	2006-07-12
5367440	Livermore	Livermore	LVK,Laddville,Livrmor,Livermor,Livermore,Livermore's,Nottingham,li fu mo,libeomo-eo,libharamora,lybrmwr,lyfyrmwry,lywrmwr,lywrmwr  kalyfrnya,ribamoa,Ливермор,Ливърмор,Лівермор,ליברמור,ليفيرموري,لیورمور,لیورمور، کالیفرنیا,लिभरमोर,リバモア,利佛摩,리버모어	37.68187	-121.76801	P	PPL	US		CA	001			88126	150	150	America/Los_Angeles	2017-03-09
5367483	Lobitos	Lobitos	Lobitos,Tunitas	37.383	-122.40025	P	PPL	US		CA	081			0	52	55	America/Los_Angeles	2006-01-15
5367538	Lockwood Gardens	Lockwood Gardens		37.7616	-122.19663	P	PPLX	US		CA	001			0	6	4	America/Los_Angeles	2007-02-14
5367707	Loma Mar	Loma Mar		37.27105	-122.30858	P	PPL	US		CA	081			113	74	79	America/Los_Angeles	2011-05-14
5367776	Lomita Park	Lomita Park		37.6166	-122.40442	P	PPL	US		CA	081			0	9	7	America/Los_Angeles	2006-01-15
5368289	Lorenzo Station	Lorenzo Station		37.69243	-122.12996	P	PPL	US		CA	001			0	10	8	America/Los_Angeles	2006-01-15
5368623	Los Trancos Woods	Los Trancos Woods		37.34939	-122.19941	P	PPL	US		CA	081			0	291	304	America/Los_Angeles	2006-01-15
5369901	Malcolm X Square	Malcolm X Square		37.78104	-122.42969	P	PPLX	US		CA	075			0	34	34	America/Los_Angeles	2007-02-14
5369943	Mallard (historical)	Mallard (historical)	Mallard (historical),Mallard Siding	37.54633	-121.9569	P	PPLQ	US		CA	001			0	16	16	America/Los_Angeles	2011-12-12
5370373	Marcus Garvey Square	Marcus Garvey Square		37.78132	-122.43497	P	PPLX	US		CA	075			0	38	41	America/Los_Angeles	2007-02-14
5370506	Marina	Marina	Marina,Marina District	37.80298	-122.43747	P	PPLX	US		CA	075			0	7	7	America/Los_Angeles	2017-04-19
5370843	Martin Luther King Square	Martin Luther King Square		37.78048	-122.43497	P	PPLX	US		CA	075			0	38	38	America/Los_Angeles	2007-02-14
5370902	Martins Beach	Martins Beach	Martin's Beach,Martins Beach	37.37494	-122.40803	P	PPL	US		CA	081			0	6	0	America/Los_Angeles	2006-01-15
5371127	Mattos	Mattos		37.54605	-122.01746	P	PPLX	US		CA	001			0	12	9	America/Los_Angeles	2018-04-18
5371913	Meadowbrook Mobile Home Park	Meadowbrook Mobile Home Park		37.68299	-122.46497	P	PPLX	US		CA	081			0	46	41	America/Los_Angeles	2007-02-14
5372058	Melrose	Melrose		37.76993	-122.20525	P	PPLX	US		CA	001			0	12	11	America/Los_Angeles	2007-02-14
5372148	Mendenhall Springs	Mendenhall Springs		37.58827	-121.64773	P	PPL	US		CA	001			0	554	551	America/Los_Angeles	2006-01-15
5372221	Menlo Oaks	Menlo Oaks		37.4675	-122.16694	P	PPL	US		CA	081			0	12	14	America/Los_Angeles	2016-12-07
5372223	Menlo Park	Menlo Park	Menlo Park,Menlo-Park,men lo phar k,men luo pa ke,menlo parka,menlopakeu,menropaku,mnlw park  kalyfrnya,mynlw bark,Менло Парк,Менло-Парк,منلو پارک، کالیفرنیا,مينلو بارك,मेन्लो पार्क,เมนโลพาร์ก,メンローパーク,门洛帕克,멘로파크	37.45383	-122.18219	P	PPL	US		CA	081			33449	22	20	America/Los_Angeles	2017-03-09
5372329	Merienda (historical)	Merienda (historical)		37.58743	-121.96163	P	PPLQ	US		CA	001			0	33	39	America/Los_Angeles	2011-12-12
5372876	Midway	Midway		37.71465	-121.558	P	PPL	US		CA	001			0	109	110	America/Los_Angeles	2006-01-15
5373129	Millbrae	Millbrae	Milbrej,mi er bu rui,milabre,milbeule,myl bry  kalyfrnya,mylbray,Милбрей,Милбреј,Мілбрей,ميلبراي,میل بری، کالیفرنیا,मिलब्रे,密尔布瑞,밀브레	37.59855	-122.38719	P	PPL	US		CA	081			22795	10	10	America/Los_Angeles	2017-03-09
5373132	Millbrae Meadows	Millbrae Meadows		37.60216	-122.4172	P	PPL	US		CA	081			0	84	88	America/Los_Angeles	2006-01-15
5373541	Miramar	Miramar		37.493	-122.45664	P	PPL	US		CA	081			0	13	13	America/Los_Angeles	2006-01-15
5373628	Mission District	Mission District	The Mission	37.75993	-122.41914	P	PPLX	US		CA	075			47234	14	13	America/Los_Angeles	2017-12-06
5373722	Mission San Jose District	Mission San Jose District	Mission San Jose,Mission San Jose District	37.53299	-121.92024	P	PPLX	US		CA	001			0	93	95	America/Los_Angeles	2018-04-18
5374222	Montara	Montara	Montara,montara,Монтара,मोन्टारा	37.54216	-122.51609	P	PPL	US		CA	081			2909	30	32	America/Los_Angeles	2011-05-14
5375034	Moss Beach	Moss Beach		37.52744	-122.51331	P	PPL	US		CA	081			3103	19	17	America/Los_Angeles	2011-05-14
5375164	Mount Eden	Mount Eden		37.63604	-122.09996	P	PPLX	US		CA	001			0	13	11	America/Los_Angeles	2018-04-18
5375583	Mowry Landing	Mowry Landing	Mawry Landing,Mowry Landing,Mowry's Landing	37.50605	-122.01885	P	PPLX	US		CA	001			0	3	-3	America/Los_Angeles	2018-04-18
5375743	Mulford	Mulford		37.70937	-122.17969	P	PPL	US		CA	001			0	8	6	America/Los_Angeles	2006-01-15
5375744	Mulford Gardens	Mulford Gardens		37.70465	-122.17969	P	PPL	US		CA	001			0	6	5	America/Los_Angeles	2006-01-15
5376803	Newark	Newark	N'juark,Njuark,n'yu'arka,niu hua ke,nyueokeu,nywark,nywark  kalyfrnya,nywark  kylyfwrnya,Њуарк,Ньюарк,Нюарк,نيوارك,نیوآرک، کیلیفورنیا,نیوارک، کالیفرنیا,न्युआर्क,紐華克,뉴어크	37.52966	-122.04024	P	PPLX	US		CA	001			45336	6	5	America/Los_Angeles	2018-04-18
5377048	Niles District	Niles District	Gopher Town,Niles,Niles District,Vallejo Mills	37.57882	-121.97774	P	PPLX	US		CA	001			0	34	32	America/Los_Angeles	2018-04-18
5377050	Niles Junction	Niles Junction		37.57632	-121.97135	P	PPLX	US		CA	001			0	24	24	America/Los_Angeles	2018-04-18
5377241	Normandy Village	Normandy Village	Normandy Village,Thornberg Village	37.87548	-122.26552	P	PPLX	US		CA	001			0	79	85	America/Los_Angeles	2007-02-14
5377281	North Beach	North Beach	Little Italy,Nort Bijch,bei tan,Норт Бийч,北滩	37.80576	-122.41219	P	PPLX	US		CA	075			0	5	10	America/Los_Angeles	2014-10-08
5377389	North Fair Oaks	North Fair Oaks		37.47438	-122.19663	P	PPLX	US		CA	081			14687	8	9	America/Los_Angeles	2011-05-14
5378538	Oakland	Oakland	Gorad Oklend,OAK,Oakland,Oakland i California,Okland,Oklandas,Oklend,Oklenda,Oouklant,Oukland,Ouklend,Quercupolis,ao ke lan,awkland,awklnd,okalanda,okalyanda,okeullaendeu,oklant,okurando,Όουκλαντ,Горад Окленд,Окланд,Окленд,Оукланд,Оукленд,Օքլենդ,אוקלנד,אקלאנד,أوكلاند,اوکلند,اوکلینڈ,اوکلینڈ، کیلیفورنیا,ओकलंड,ओकल्याण्ड,ओकल्यान्ड,ওকল্যান্ড,ஓக்லண்ட்,ოკლენდი,オークランド,奥克兰,奧克蘭,오클랜드	37.80437	-122.2708	P	PPLA2	US		CA	001			419267	13	24	America/Los_Angeles	2017-03-09
5378789	Oceanview	Oceanview		37.70938	-122.43858	P	PPLX	US		CA	075			0	130	128	America/Los_Angeles	2006-07-12
5380248	Pabrico	Pabrico	Pabrico,Pabrico Siding	37.58271	-122.00635	P	PPLX	US		CA	001			0	16	16	America/Los_Angeles	2018-04-18
5380355	Laurel Heights	Laurel Heights		37.78493	-122.45219	P	PPLX	US		CA	075			0	82	84	America/Los_Angeles	2011-05-27
5380367	Pacific Manor	Pacific Manor		37.65021	-122.4897	P	PPLX	US		CA	081			0	31	28	America/Los_Angeles	2018-04-18
5380400	Pacific Skies Mobile Home Park	Pacific Skies Mobile Home Park		37.64105	-122.49359	P	PPLX	US		CA	081			0	10	10	America/Los_Angeles	2018-04-18
